user_id,registration_import_datetime,user_gender,user_age,user_occupation,user_income_range,referral_code_used,user_income_source,end_of_month_invested_amount,total_buy_amount,total_sell_amount
3810680,2021-09-25 23:59:45,Female,32,IRT,> Rp 50 Juta - 100 Juta,,Gaji,100000,0,0
3769626,2021-08-06 08:28:27,Male,32,Others,> Rp 100 Juta - 500 Juta,used referral,Gaji,24030450,23600450,-570000
3842172,2021-08-16 08:59:42,Male,32,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,25000,-125000
3846006,2021-08-16 20:40:18,Male,32,Others,> Rp 100 Juta - 500 Juta,used referral,Gaji,10000,50000,-100000
3825499,2021-08-14 09:36:43,Male,32,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,910000,570000,0
3749717,2021-08-04 14:44:31,Male,32,Pengusaha,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,0,-10000
1675537,2021-08-06 13:53:36,Male,32,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,100000,0,0
615752,2021-08-13 22:44:30,Male,32,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,0,15000,-25000
515799,2021-08-08 09:54:33,Female,32,IRT,< 10 Juta,,Dari Orang Tua / Anak,1000000,0,0
2477023,2021-08-22 12:08:55,Male,32,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,250000,400000,-800000
3815527,2021-08-12 12:36:39,Male,32,Swasta,Rp 10 Juta - 50 Juta,,Gaji,260000,300000,-140000
3838345,2021-08-15 17:59:41,Female,32,Others,> Rp 50 Juta - 100 Juta,used referral,Gaji,6135624,5935624,0
3822415,2021-08-15 10:41:21,Female,32,Pelajar,Rp 10 Juta - 50 Juta,,Keuntungan Bisnis,1100000,600000,0
879204,2021-08-23 16:18:08,Female,32,Others,Rp 10 Juta - 50 Juta,,Gaji,150000,50000,0
3720768,2021-08-22 20:00:10,Male,32,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,1200000,900000,0
3894866,2021-08-24 15:48:54,Female,32,PNS,< 10 Juta,,Gaji,12550000,7020000,-470000
3898835,2021-08-25 06:26:28,Female,32,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,230000,190000,-110000
3826044,2021-08-14 09:53:10,Female,32,PNS,Rp 10 Juta - 50 Juta,,Gaji,500000,0,0
3846920,2021-08-16 23:37:15,Male,32,Swasta,< 10 Juta,,Gaji,0,0,-600000
3801491,2021-08-09 19:44:29,Female,32,Guru,< 10 Juta,used referral,Gaji,1600000,300000,0
3874351,2021-08-21 13:32:00,Male,32,Swasta,< 10 Juta,used referral,Lainnya,0,0,-10000
3901322,2021-08-25 13:51:03,Male,32,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,50000,0,-250000
3806896,2021-08-10 17:19:03,Female,32,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,625000,325000,0
3806472,2021-08-12 09:24:43,Male,32,Swasta,Rp 10 Juta - 50 Juta,,Gaji,4161400,2661400,0
3864000,2021-08-19 20:07:13,Male,32,Pengusaha,Rp 10 Juta - 50 Juta,,Lainnya,2550000,2550000,0
3790559,2021-08-08 09:23:27,Female,32,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,1025080,955080,-130000
1483400,2021-08-17 10:42:12,Male,32,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,1200000,700000,0
3733469,2021-08-08 19:14:23,Male,32,Swasta,Rp 10 Juta - 50 Juta,,Gaji,210000,110000,0
3854392,2021-08-18 08:58:51,Male,32,Others,> Rp 100 Juta - 500 Juta,used referral,Gaji,0,0,-10000000
1276138,2021-08-24 15:04:16,Female,32,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,300000,100000,0
3760795,2021-08-06 23:40:43,Male,32,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,3000000,0,0
3858112,2021-08-18 21:01:52,Female,32,Pelajar,> Rp 500 Juta - 1 Miliar,,Gaji,1340000,1040000,0
3861982,2021-08-19 16:12:14,Male,32,Swasta,< 10 Juta,used referral,Gaji,345000,135000,0
3895316,2021-08-24 16:56:18,Female,32,Swasta,> Rp 50 Juta - 100 Juta,,Dari Orang Tua / Anak,10010000,10010000,0
3757309,2021-08-05 09:49:22,Male,32,Swasta,Rp 10 Juta - 50 Juta,,Gaji,200000,100000,0
3786547,2021-08-08 12:54:33,Male,32,PNS,> Rp 50 Juta - 100 Juta,,Gaji,660000,860000,-300000
3088679,2021-08-19 13:05:31,Male,32,Pengusaha,Rp 10 Juta - 50 Juta,,Gaji,750000,150000,-50000
3757769,2021-08-05 10:53:32,Female,32,PNS,> Rp 50 Juta - 100 Juta,used referral,Gaji,640000,140000,0
3824921,2021-08-13 17:53:47,Male,32,Swasta,Rp 10 Juta - 50 Juta,,Gaji,400000,110000,0
3842125,2021-08-16 08:59:42,Male,32,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,0,0,-25000
3781581,2021-08-07 01:41:29,Male,32,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,2200000,2000000,0
3836323,2021-08-15 11:58:17,Male,32,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,500000,400000,0
3811612,2021-08-11 12:11:56,Male,32,Swasta,Rp 10 Juta - 50 Juta,,Lainnya,10000,0,0
3736074,2021-08-01 19:48:43,Male,32,Pengusaha,Rp 10 Juta - 50 Juta,,Gaji,2800000,1500000,0
3848648,2021-08-17 09:11:48,Male,32,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,0,200000,-300000
3870813,2021-08-23 11:34:59,Female,32,IRT,< 10 Juta,used referral,Gaji,0,35000,-115000
3881259,2021-08-22 16:55:02,Male,32,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,100000,0,0
3893021,2021-08-24 10:58:35,Male,32,Others,Rp 10 Juta - 50 Juta,used referral,Gaji,10000,0,0
2136155,2021-10-11 11:54:02,Female,32,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
3858379,2021-08-18 21:23:58,Male,32,Swasta,Rp 10 Juta - 50 Juta,,Gaji,0,1000000,-2000000
2245650,2021-08-08 04:21:40,Male,32,Swasta,> Rp 50 Juta - 100 Juta,,Keuntungan Bisnis,3892080,5128362,-11736282
3750256,2021-08-04 06:13:21,Male,32,Pelajar,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,800000,500000,0
3810332,2021-08-11 07:18:13,Male,32,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,0,450000,-450000
3734497,2021-08-01 14:25:41,Male,32,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,100000,0,0
212020,2021-08-25 09:43:31,Male,32,Swasta,Rp 10 Juta - 50 Juta,,Gaji,92050000,89540000,0
3943489,2021-08-31 16:28:33,Female,32,Others,< 10 Juta,,Gaji,220000,220000,-300000
3907066,2021-08-26 11:24:46,Female,32,Swasta,< 10 Juta,,Gaji,0,0,-200000
3937342,2021-08-31 17:48:23,Male,32,Others,< 10 Juta,used referral,Gaji,0,0,-110000
3921369,2021-08-29 02:36:39,Male,32,Pelajar,< 10 Juta,,Hasil Investasi,8500000,7000000,0
3944653,2021-08-31 19:31:50,Male,32,Swasta,< 10 Juta,used referral,Gaji,20000,10000,0
3946025,2021-09-01 12:30:24,Male,32,Swasta,< 10 Juta,,Gaji,10000,0,0
3928545,2021-08-29 15:49:27,Female,32,Pelajar,< 10 Juta,,Dari Orang Tua / Anak,100000,0,0
3920785,2021-08-29 02:04:37,Male,32,Swasta,< 10 Juta,,Gaji,1000000,500000,0
3930311,2021-08-29 20:58:49,Female,32,Others,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
3906007,2021-08-26 12:21:30,Male,32,Others,Rp 10 Juta - 50 Juta,used referral,Dari Orang Tua / Anak,125000,25000,0
3910576,2021-09-01 10:40:44,Male,32,Swasta,Rp 10 Juta - 50 Juta,,Gaji,10000,0,0
3910347,2021-08-26 20:14:43,Male,32,Swasta,Rp 10 Juta - 50 Juta,,Gaji,200000,100000,0
3937479,2021-08-30 21:41:50,Male,32,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,100000,0,0
3908795,2021-08-26 15:51:51,Male,32,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,100000,0,0
3933535,2021-08-30 11:12:52,Male,32,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,200000,100000,0
3935597,2021-08-30 16:38:53,Female,32,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,25000,25000,0
3944381,2021-08-31 18:40:36,Male,32,Others,> Rp 50 Juta - 100 Juta,,Gaji,6990574,6910574,-120000
3944690,2021-08-31 19:31:50,Male,32,Swasta,> Rp 100 Juta - 500 Juta,used referral,Gaji,0,0,0
3940842,2021-08-31 10:56:32,Female,32,Swasta,> Rp 100 Juta - 500 Juta,used referral,Gaji,500000,0,0
3924879,2021-08-29 05:13:59,Male,32,Swasta,> Rp 100 Juta - 500 Juta,used referral,Gaji,17000000,15000000,0
3943036,2021-08-31 15:28:22,Female,32,Swasta,> Rp 100 Juta - 500 Juta,,Keuntungan Bisnis,100000,0,0
3945099,2021-09-05 18:56:13,Male,32,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,20000000,15000000,0
3824148,2021-08-13 12:49:39,Female,32,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,2000000,0,0
3933066,2021-08-30 10:48:17,Female,32,IRT,> Rp 100 Juta - 500 Juta,,Gaji,500000,400000,0
3920219,2021-08-29 03:56:22,Male,32,Swasta,> Rp 100 Juta - 500 Juta,used referral,Gaji,9162040,4392040,-330000
3908438,2021-08-30 16:30:07,Male,32,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,10930,0,-89070
4440858,2021-10-26 09:46:02,Male,32,Swasta,> Rp 1 Miliar,,Gaji,0,0,0
4412374,2021-10-23 01:52:29,Male,32,Swasta,< 10 Juta,used referral,Gaji,0,0,0
4412388,2021-10-23 08:17:33,Male,32,Swasta,< 10 Juta,,Gaji,0,0,0
4416974,2021-10-23 13:11:25,Female,32,Others,< 10 Juta,used referral,Lainnya,0,0,0
4449452,2021-10-27 11:57:18,Female,32,IRT,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0,0
4410918,2021-10-22 23:40:05,Female,32,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
4429525,2021-10-24 17:36:45,Male,32,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
4425926,2021-10-24 11:01:00,Male,32,Swasta,Rp 10 Juta - 50 Juta,,Keuntungan Bisnis,0,0,0
4436743,2021-10-25 12:25:34,Female,32,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
4417515,2021-10-23 13:57:41,Female,32,Swasta,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0,0
4420100,2021-10-24 14:39:08,Female,32,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
4425572,2021-10-24 10:24:48,Female,32,Swasta,> Rp 50 Juta - 100 Juta,,Dari Suami / istri,0,0,0
4436150,2021-10-25 11:44:24,Male,32,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,0,0
4436773,2021-10-25 13:24:38,Male,32,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,0,0,0
4114819,2021-09-22 05:32:53,Male,32,Pengusaha,> Rp 500 Juta - 1 Miliar,,Keuntungan Bisnis,300000,0,0
4244480,2021-10-07 08:39:58,Male,32,Pengusaha,> Rp 500 Juta - 1 Miliar,,Gaji,0,0,0
4227091,2021-10-05 14:24:17,Male,32,Swasta,< 10 Juta,,Gaji,0,0,0
4163254,2021-09-28 08:24:31,Male,32,Others,< 10 Juta,used referral,Keuntungan Bisnis,100000,0,0
4236840,2021-10-06 13:52:42,Female,32,Others,< 10 Juta,used referral,Lainnya,0,0,0
4224706,2021-10-05 11:27:49,Male,32,Swasta,< 10 Juta,,Gaji,0,0,0
4175598,2021-09-29 14:28:39,Male,32,Swasta,< 10 Juta,,Gaji,0,0,0
4205130,2021-10-02 23:04:34,Male,32,Swasta,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
4215373,2021-10-04 10:19:31,Male,32,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
4224935,2021-10-10 23:38:34,Male,32,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
4234877,2021-10-06 13:36:59,Male,32,Swasta,Rp 10 Juta - 50 Juta,,Tabungan,0,0,0
4235758,2021-10-06 12:35:27,Male,32,Others,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
4134819,2021-09-24 15:18:31,Female,32,Pelajar,Rp 10 Juta - 50 Juta,,Dari Suami / istri,100000,0,0
4182715,2021-09-30 11:58:45,Female,32,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
4229725,2021-10-05 20:13:31,Male,32,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
4203824,2021-10-02 20:06:29,Female,32,IRT,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
4225086,2021-10-05 12:27:54,Male,32,Swasta,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
4212510,2021-10-03 20:51:10,Male,32,Swasta,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
4220762,2021-10-05 21:41:16,Female,32,IRT,Rp 10 Juta - 50 Juta,used referral,Dari Suami / istri,0,0,0
4124578,2021-09-23 11:18:27,Male,32,Others,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,25000,-35988
4195094,2021-10-01 19:51:45,Male,32,Swasta,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0,0
4133191,2021-09-24 11:41:59,Female,32,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,125000,25000,0
4163698,2021-09-28 18:50:01,Male,32,Pengusaha,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
4145310,2021-09-26 02:41:03,Male,32,Swasta,Rp 10 Juta - 50 Juta,,Gaji,100000,0,0
4131116,2021-09-24 07:15:24,Male,32,Swasta,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
4222065,2021-10-05 07:43:23,Female,32,IRT,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0,0
4232588,2021-10-06 04:13:47,Male,32,Pengusaha,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
4205224,2021-10-02 23:23:20,Female,32,Others,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
4227059,2021-10-05 14:15:06,Male,32,Others,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
4199411,2021-10-02 12:41:17,Male,32,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
4114798,2021-09-22 16:50:25,Male,32,Swasta,Rp 10 Juta - 50 Juta,,Gaji,200000,0,0
4155762,2021-10-15 08:20:05,Male,32,Others,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
4193922,2021-10-01 16:49:54,Female,32,Others,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0,0
4188369,2021-10-01 05:27:34,Male,32,Swasta,Rp 10 Juta - 50 Juta,used referral,Lainnya,0,0,0
4117382,2021-09-22 13:00:55,Male,32,Others,Rp 10 Juta - 50 Juta,used referral,Lainnya,10000,0,0
4115158,2021-09-22 08:35:12,Male,32,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,150000,100000,0
4196523,2021-10-01 23:52:54,Male,32,Others,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,0,0
4247886,2021-10-08 02:37:58,Male,32,Pengusaha,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
4231185,2021-10-05 22:45:23,Female,32,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
4199233,2021-10-02 18:44:37,Female,32,IRT,> Rp 50 Juta - 100 Juta,,Keuntungan Bisnis,0,0,0
4176727,2021-09-29 17:08:37,Male,32,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,0,0
4116901,2021-10-17 00:55:34,Male,32,Others,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
4173101,2021-09-29 09:54:11,Male,32,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,0,0
4167548,2021-09-28 17:10:59,Male,32,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
4148512,2021-09-26 09:01:55,Male,32,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,0,0
4207410,2021-10-03 08:42:20,Male,32,Swasta,> Rp 50 Juta - 100 Juta,used referral,Lainnya,0,0,0
4179158,2021-09-30 00:46:39,Female,32,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
4213055,2021-10-04 17:38:31,Female,32,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
4225580,2021-10-05 11:59:18,Male,32,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,0,0,0
4149323,2021-09-29 09:46:50,Male,32,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,0,0,0
4194011,2021-10-02 13:23:26,Male,32,Pelajar,> Rp 100 Juta - 500 Juta,,Gaji,0,0,0
4140955,2021-09-25 21:19:49,Female,32,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,100000,0,0
4224521,2021-10-05 11:06:53,Female,32,Pelajar,> Rp 100 Juta - 500 Juta,,Gaji,0,0,0
4237880,2021-10-06 15:46:59,Female,32,IRT,> Rp 100 Juta - 500 Juta,,Gaji,0,0,0
4205089,2021-10-02 23:04:34,Male,32,Swasta,> Rp 100 Juta - 500 Juta,used referral,Gaji,0,0,0
4169207,2021-09-28 21:03:06,Female,32,Guru,> Rp 100 Juta - 500 Juta,,Gaji,0,0,0
4134151,2021-09-24 14:13:45,Male,32,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,300000,0,0
4198205,2021-10-02 15:18:20,Female,32,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,0,0,0
4193836,2021-10-01 17:35:26,Male,32,Swasta,> Rp 100 Juta - 500 Juta,used referral,Gaji,0,0,0
4125916,2021-09-24 16:27:21,Female,32,Others,> Rp 100 Juta - 500 Juta,,Gaji,1700000,0,0
4242139,2021-10-07 09:01:26,Female,32,IRT,> Rp 100 Juta - 500 Juta,,Gaji,0,0,0
4228474,2021-10-05 17:02:47,Female,32,Pelajar,> Rp 100 Juta - 500 Juta,used referral,Gaji,0,0,0
3956665,2021-09-02 12:49:48,Male,32,Swasta,< 10 Juta,used referral,Gaji,0,0,0
4093915,2021-09-28 17:43:38,Male,32,Pelajar,< 10 Juta,,Gaji,0,0,0
4109123,2021-09-21 12:45:26,Male,32,Swasta,< 10 Juta,,Gaji,100000,0,0
4099684,2021-09-20 07:34:50,Male,32,Swasta,< 10 Juta,,Gaji,0,0,0
3966554,2021-09-03 11:08:29,Male,32,Pelajar,< 10 Juta,,Lainnya,1000000,0,0
4012181,2021-09-09 13:56:19,Male,32,Swasta,< 10 Juta,used referral,Gaji,0,0,-10000
3951638,2021-09-01 14:51:37,Female,32,Swasta,< 10 Juta,,Gaji,0,0,0
3996369,2021-09-07 11:10:46,Male,32,Swasta,< 10 Juta,used referral,Gaji,675000,575000,0
4070910,2021-09-16 14:50:11,Male,32,Pelajar,< 10 Juta,,Keuntungan Bisnis,100000,0,0
3969419,2021-09-03 18:25:17,Male,32,Swasta,< 10 Juta,used referral,Gaji,0,0,-10000
4101033,2021-09-20 11:37:28,Male,32,Swasta,< 10 Juta,used referral,Keuntungan Bisnis,0,0,-10000
4083690,2021-09-18 06:16:14,Female,32,Pelajar,< 10 Juta,,Gaji,0,0,0
4108488,2021-09-21 11:15:47,Male,32,Guru,< 10 Juta,used referral,Gaji,625000,25000,0
3969275,2021-09-03 18:25:18,Male,32,Swasta,< 10 Juta,used referral,Gaji,10000,0,0
3962483,2021-09-02 19:54:10,Male,32,Others,< 10 Juta,used referral,Gaji,0,0,0
4058939,2021-09-15 02:07:38,Male,32,Pengusaha,< 10 Juta,used referral,Gaji,250000,0,0
3958737,2021-09-03 15:48:37,Male,32,Pelajar,< 10 Juta,,Gaji,100000,0,0
4064925,2021-09-15 20:52:44,Female,32,IRT,< 10 Juta,used referral,Dari Orang Tua / Anak,0,0,0
4080131,2021-09-17 18:29:21,Male,32,Others,< 10 Juta,,Gaji,100000,0,0
3975532,2021-09-04 14:32:44,Male,32,Swasta,Rp 10 Juta - 50 Juta,,Gaji,500000,400000,0
4100452,2021-09-20 10:07:51,Male,32,Swasta,Rp 10 Juta - 50 Juta,,Gaji,200000,0,0
4037112,2021-09-12 20:25:55,Female,32,Pelajar,Rp 10 Juta - 50 Juta,,Keuntungan Bisnis,40000,0,0
4087360,2021-09-18 16:17:33,Female,32,Swasta,Rp 10 Juta - 50 Juta,,Gaji,1000000,500000,0
4044485,2021-09-13 13:06:57,Male,32,Others,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
4086616,2021-09-18 20:47:27,Female,32,Others,Rp 10 Juta - 50 Juta,,Gaji,100000,200000,-200000
3975842,2021-10-12 13:05:31,Female,32,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
3970491,2021-09-03 20:56:34,Male,32,Swasta,Rp 10 Juta - 50 Juta,,Gaji,560000,460000,0
3960366,2021-09-02 14:52:40,Male,32,Swasta,Rp 10 Juta - 50 Juta,,Gaji,2000000,0,0
3965170,2021-09-03 06:43:12,Male,32,Others,Rp 10 Juta - 50 Juta,,Gaji,2100000,2000000,0
4074705,2021-09-17 01:26:34,Female,32,Swasta,Rp 10 Juta - 50 Juta,,Keuntungan Bisnis,100000,100000,-100000
4087825,2021-09-20 13:15:36,Male,32,Pelajar,Rp 10 Juta - 50 Juta,,Keuntungan Bisnis,1000000,0,0
3953904,2021-09-10 23:08:33,Male,32,Swasta,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
4037487,2021-09-12 18:36:12,Male,32,Pengusaha,Rp 10 Juta - 50 Juta,used referral,Gaji,0,25000,-225000
4111931,2021-09-21 19:27:26,Male,32,Swasta,Rp 10 Juta - 50 Juta,,Lainnya,0,0,0
4108982,2021-09-21 12:22:20,Male,32,Swasta,Rp 10 Juta - 50 Juta,,Bunga Simpanan,500000,0,0
4024593,2021-09-11 13:14:56,Male,32,Swasta,Rp 10 Juta - 50 Juta,,Gaji,10000,0,0
4010710,2021-09-09 09:40:54,Male,32,Others,Rp 10 Juta - 50 Juta,,Gaji,0,0,-100000
4081725,2021-09-17 22:17:48,Male,32,Swasta,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0,0
4032948,2021-09-12 07:59:26,Female,32,IRT,Rp 10 Juta - 50 Juta,used referral,Dari Orang Tua / Anak,10000,0,0
4015907,2021-09-16 16:31:54,Male,32,Swasta,Rp 10 Juta - 50 Juta,,Gaji,200000,100000,0
4107360,2021-09-30 10:51:22,Female,32,Swasta,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
4059449,2021-09-15 05:35:55,Male,32,Pelajar,Rp 10 Juta - 50 Juta,,Keuntungan Bisnis,100000,0,0
4039288,2021-09-12 23:06:41,Male,32,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,-10000
3979769,2021-09-05 03:36:48,Male,32,Others,Rp 10 Juta - 50 Juta,,Gaji,0,0,-100000
4047178,2021-09-13 19:08:52,Male,32,Swasta,Rp 10 Juta - 50 Juta,,Gaji,100000,0,0
4064792,2021-09-15 20:23:08,Male,32,Swasta,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
4083572,2021-09-18 04:58:19,Male,32,Swasta,Rp 10 Juta - 50 Juta,,Gaji,200000,0,0
4011143,2021-09-09 10:43:44,Male,32,Others,Rp 10 Juta - 50 Juta,used referral,Dari Orang Tua / Anak,0,0,-10000
3976360,2021-09-04 16:09:56,Male,32,Others,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,-10000
4018617,2021-09-10 13:21:24,Male,32,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
3970618,2021-09-03 23:16:07,Female,32,IRT,> Rp 50 Juta - 100 Juta,used referral,Dari Orang Tua / Anak,0,0,-10000
3979380,2021-09-05 01:11:39,Male,32,Pengusaha,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,0,0
3967192,2021-09-03 12:27:39,Female,32,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,100000,0,0
3974275,2021-09-04 11:46:24,Male,32,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,40000,0,-60000
3978855,2021-09-04 23:28:31,Female,32,Swasta,> Rp 50 Juta - 100 Juta,used referral,Dari Orang Tua / Anak,149992,175000,-25008
4021725,2021-09-10 23:08:32,Male,32,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,1025000,925000,0
3971113,2021-09-04 13:17:15,Female,32,Pengusaha,> Rp 50 Juta - 100 Juta,,Lainnya,1000000,500000,0
4005353,2021-09-08 14:38:45,Male,32,Pengusaha,> Rp 50 Juta - 100 Juta,,Gaji,200000,0,0
3968302,2021-09-03 15:14:15,Male,32,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,350000,250000,0
4042703,2021-09-13 09:36:45,Male,32,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Lainnya,11005,135000,-223995
4062646,2021-09-15 14:44:01,Female,32,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,600000,100000,0
3989089,2021-09-06 12:43:07,Male,32,Others,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
4022823,2021-09-11 13:15:04,Female,32,Swasta,> Rp 50 Juta - 100 Juta,used referral,Keuntungan Bisnis,0,0,-10000
4050418,2021-09-14 03:35:05,Male,32,Others,> Rp 50 Juta - 100 Juta,,Gaji,0,0,-100000
4003614,2021-09-08 10:22:36,Female,32,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,100000,0,0
3955212,2021-09-01 22:42:41,Male,32,Others,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
3958471,2021-09-02 10:51:52,Male,32,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,0,0,-500000
4010645,2021-09-09 09:40:55,Male,32,Pengusaha,> Rp 100 Juta - 500 Juta,,Keuntungan Bisnis,325000000,326000000,-2100000
4030719,2021-09-11 23:10:51,Female,32,Swasta,> Rp 100 Juta - 500 Juta,,Dari Orang Tua / Anak,1300000,1200000,0
4026164,2021-09-11 14:59:28,Male,32,Others,> Rp 100 Juta - 500 Juta,,Gaji,1000000,0,0
4045594,2021-09-13 19:21:38,Male,32,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,20000000,20000000,-10000000
4109602,2021-09-21 13:53:48,Male,32,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,100000,0,0
4081181,2021-09-17 21:03:20,Male,32,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,1748421,1248421,0
3988903,2021-09-07 11:10:47,Male,32,Swasta,> Rp 100 Juta - 500 Juta,used referral,Gaji,225000,25000,0
4008903,2021-09-08 23:43:02,Male,32,Others,> Rp 100 Juta - 500 Juta,,Gaji,0,0,0
3995994,2021-09-07 10:27:57,Female,32,Others,> Rp 100 Juta - 500 Juta,,Gaji,2250000,0,0
4052268,2021-09-14 10:38:21,Male,32,Swasta,> Rp 100 Juta - 500 Juta,used referral,Gaji,15425000,425000,0
4083902,2021-09-18 07:12:28,Male,32,Swasta,> Rp 100 Juta - 500 Juta,,Keuntungan Bisnis,100000,0,0
4095115,2021-09-28 14:09:36,Male,32,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,0,0,0
4006091,2021-09-08 16:22:23,Male,32,Others,> Rp 100 Juta - 500 Juta,,Gaji,22500000,18300000,0
